gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
PZP,23.17861459454667,-1.9781662935282947,0.11261699343802549,-17.565433360791182,4.532199473048815e-69,9.505932089729869e-68,True
SLC16A6,2101.0026370938626,2.74969507233717,0.15654873418558798,17.564466979831444,4.6100396439534556e-69,9.66311829580162e-68,True
PKMYT1,921.2862346313415,2.7435481324043764,0.1562794068318723,17.555404054968843,5.40807740645881e-69,1.1321655582422778e-67,True
LINC02511,36.423541234477526,-4.271541049038716,0.24332281658661148,-17.555037003766756,5.443150839327677e-69,1.1387932079092767e-67,True
HIC1,660.2476042986892,-1.500668919203513,0.08550055267914831,-17.55156981072349,5.785848630847331e-69,1.209732075173214e-67,True
SMAD9,407.5616156504185,-1.7782373983457005,0.10132266114443879,-17.55024372890053,5.922531980684727e-69,1.2367596682771132e-67,True
FAM124A,260.55410798712046,-1.6968764433334873,0.09671426411643479,-17.545255178601256,6.466172486373505e-69,1.349439213066771e-67,True
TICRR,528.5932503033782,1.9173439077311685,0.10928334268221351,17.544704075411,6.529201533240061e-69,1.3617407250282852e-67,True
SPC24,626.9981424036517,2.2492716790988254,0.1283252365788493,17.527898167690207,8.775382283620444e-69,1.8279214476980523e-67,True
KDM4E,3.798497761970105,-3.2962042283844575,0.1881759566050068,-17.516606732619927,1.0702121403994342e-68,2.2278717022584725e-67,True
RHBG,86.095217893927,3.2715025122079475,0.18680523486517028,17.51290596630875,1.1421184754617467e-68,2.3760766711274978e-67,True
BRCA2,712.6772889313402,1.637578694879015,0.09351951274450104,17.510556319438315,1.1902514036894963e-68,2.4746692058379683e-67,True
PDGFD,2434.9389254035036,-1.8743160372505507,0.10704760019164092,-17.50918314745099,1.2193117135888375e-68,2.5335094290638098e-67,True
AC087482.1,51.40297484997874,-3.201200577277185,0.18284767547745645,-17.507472101672224,1.256513950379413e-68,2.6091832958407874e-67,True
AC025268.1,8.470846925084661,-2.8625635336656727,0.16357844090438006,-17.499638203172427,1.4418210609682834e-68,2.992115156330509e-67,True
RTBDN,80.0905800212832,5.3478774559153415,0.30583942107595125,17.485899747983325,1.8349383620929184e-68,3.803192009784757e-67,True
RRAD,132.53171980562288,-2.6151633455865815,0.14973737410565258,-17.46500071345821,2.6469793716612524e-68,5.479460897922477e-67,True
EPN3,2568.406307965459,2.325939247727341,0.1332087109795375,17.460864463170385,2.8459175261459965e-68,5.887624291528712e-67,True
AL159996.1,4.761840968931831,-4.394940207506511,0.25171044461563585,-17.460301316529097,2.874131188435486e-68,5.942306323814942e-67,True
PRKN,274.19738086094065,-2.046892446003773,0.11727362606591255,-17.45398786299433,3.210172337782448e-68,6.628856798310022e-67,True
AC095032.1,7.450140069122401,-3.2826181714887546,0.18811891862564037,-17.449697220624664,3.460622568800889e-68,7.141602849439409e-67,True
KLHDC9,583.4055568153971,1.774814400884731,0.10172569108583333,17.447061621701756,3.6240258128201783e-68,7.474189043397658e-67,True
ENDOU,27.877606726498694,-2.2397494511189042,0.12844358071111,-17.43761298710954,4.2756236957061335e-68,8.80715099617689e-67,True
ADGRD1,456.8593457687316,-2.779343100299798,0.15942554433483122,-17.43348665921769,4.595648652948379e-68,9.460511538714537e-67,True
NAT1,6788.417606651866,3.2928595745442366,0.1889429761178396,17.42779563549667,5.076552978493608e-68,1.0444044742738022e-66,True
MS4A4E,44.85118659377417,-1.944873838457798,0.1116115022828966,-17.425388948965267,5.294719684784027e-68,1.0886165645367602e-66,True
LINC02104,14.541472106774027,-3.062012851397978,0.17575783640311288,-17.421771421759185,5.640352649507458e-68,1.1582519735740407e-66,True
KCNJ2,516.7520876732403,-1.7445171215607658,0.10018728476862195,-17.41256014263337,6.625371178039405e-68,1.359689251793453e-66,True
ACADL,278.25769755980724,-4.344667069170398,0.24957139415274915,-17.408513839976635,7.110592658439709e-68,1.4574748283116526e-66,True
CLCN3P1,74.71517875123455,-1.5153546187541087,0.0870748478169334,-17.402897125241008,7.843373822963887e-68,1.6066871844104586e-66,True
ZCCHC24,3290.2168897057354,-1.719933010171803,0.09886683471520406,-17.396460755785743,8.77605813481679e-68,1.7966406552363728e-66,True
