gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
MT-CO1,659881.8438507835,-0.44350037836758294,0.09864701756349832,-4.495831595538154,6.929856876314425e-06,1.3208195517414971e-05,False
MT-ND4,612941.4801536985,-0.633760156247616,0.10569927252993973,-5.99588001959144,2.0238641138723633e-09,4.939899314464572e-09,False
MT-RNR2,512131.8508032784,-0.41949669331323614,0.11747681003706666,-3.570889379622031,0.0003557711368152229,0.0005872407266705043,False
COL1A1,294822.2742720318,0.5333054151355463,0.1696828548898353,3.1429540449551543,0.001672520958866413,0.002583938731457241,False
MT-CO3,376352.3833195243,-0.3944095148233097,0.10064419283932066,-3.9188501958874857,8.897238881211257e-05,0.0001550310985158651,False
EEF1A1,310986.54621297,-0.7409574791419776,0.05650921589932301,-13.112152900193655,2.8052055259628555e-39,2.5560327618944064e-38,False
COL1A2,238804.89495486958,0.4667326275326569,0.15356132980347761,3.03938907099831,0.0023705848578336086,0.0036044606038340863,False
FN1,245140.4425320856,1.5881831814746339,0.16411336411406488,9.677354370548322,3.7632821382869974e-22,1.763407278765394e-21,True
ACTB,257641.78984981673,0.07269356822975427,0.06130444479150838,1.185779733867249,0.23570929688363695,0.2751564457355226,False
COL3A1,219578.01686270733,0.2055502654035279,0.15665611535163737,1.3121113398103899,0.1894825703894104,0.22502953028440753,False
MT-CO2,317385.97513150005,-0.13719458548420624,0.10994786517249432,-1.2478149099936162,0.21209884717228888,0.24985109340687608,False
MT-CYB,330629.1022780417,-0.7237892577067893,0.1060761774052997,-6.823296949524387,8.897447027098963e-12,2.4921968831406292e-11,False
ACTG1,210432.31329004889,0.6119239147704972,0.06004972795740649,10.190286210864056,2.1911815545513678e-24,1.1353902060710623e-23,False
MT-ND2,285317.6822200591,-0.660814119409948,0.11227487919483033,-5.885680965759393,3.964183583664836e-09,9.502016698888711e-09,False
MT-ND1,263640.6388990136,-0.8210476800267812,0.10625906367315492,-7.726848436687373,1.1024177000926186e-14,3.618555893739049e-14,False
