gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
AC078983.1,5.218253160124303,1.097885460836822,0.17323656326064088,6.3374927334768945,2.3353422038003846e-10,6.256533351103714e-10,False
AC002091.2,13.237425870777752,0.7618011584615582,0.1256133855526514,6.0646495205102635,1.322417046028451e-09,3.3706271834303588e-09,False
LINC01143,26.920686456657926,2.248408757896629,0.1971320735608761,11.405595838783185,3.920834088835432e-30,2.8611793441700835e-29,True
AC022613.1,11.748739528426972,1.5603932624972934,0.18394635048612434,8.48287154582607,2.1970317033012045e-17,8.854236891044335e-17,True
GLS2,7.845529788655351,-0.39632138076498113,0.11395869149358866,-3.4777635261570046,0.0005056157696415079,0.000826801034705043,False
AC010969.1,27.227446952736656,-3.215473205584375,0.2842887503961891,-11.310588973722115,1.163061644383733e-29,8.312675263298995e-29,True
UCN2,13.983337726295332,0.3887084493339417,0.19408395806075787,2.00278504837714,0.045200365384506294,0.059171226112184505,False
AC135068.3,15.771368682815615,0.8826081553364183,0.23904425125874076,3.692237527942414,0.00022228970598649737,0.00037567219403758685,False
AC135803.1,14.102053665316868,-0.27967635756266,0.1430775706871808,-1.954718382618709,0.05061631914019114,0.06581937249497911,False
MIR429,9.961579953893507,0.25008996931134325,0.16946946126802764,1.4757229263613976,0.1400182886971162,0.1697186751630185,False
AC148476.1,12.83303118340706,1.9507821146360937,0.20515104575525175,9.509003999732986,1.9249670669852825e-21,9.577163466640636e-21,True
ST13P4,13.046415021866993,-0.4125485505922276,0.09702698513118131,-4.25189497575812,2.119692664377098e-05,3.9285112073086496e-05,False
BX324167.2,4.750403614677185,-0.11782324032886266,0.20499105808416668,-0.574772584863121,0.5654451101615245,0.6097862171380378,False
CASP5,19.07258293763038,1.6545296740577977,0.17484026628748198,9.46309285149068,2.9896671651300105e-21,1.4731443600756606e-20,True
MRPS9-AS1,12.536169217649014,0.5238577611801396,0.11390363723409286,4.599131106792629,4.242567302734865e-06,8.329038498787602e-06,False
PDE9A-AS1,25.621611109233193,-2.5948600349393334,0.18035177819532397,-14.387770727323005,6.175454231421793e-47,9.214551371976974e-46,True
IL21,15.38933051227874,2.5427441529535253,0.31554406889161274,8.058285366875145,7.737202751229147e-16,2.869209102087633e-15,True
SCO2,14.54013327847174,1.322348715769038,0.2087474015174346,6.334683479442475,2.378289993422875e-10,6.36852360612329e-10,False
AC011407.1,15.52263287308061,-1.1129701486443533,0.1210386396324537,-9.19516405689953,3.7442280812778096e-20,1.7451608984281436e-19,False
